date,open,high,low,close,volume,Adj Close
2016-09-14,3245.737,3254.995,3231.335,3238.729,70432696.0,3238.729
2016-09-13,3265.337,3269.222,3246.385,3260.333,67180288.0,3260.333
2016-09-12,3271.87,3276.716,3234.573,3262.604,122917680.0,3262.604
2016-09-09,3339.373,3344.951,3318.044,3318.044,82657040.0,3318.044
2016-09-08,3338.008,3343.395,3328.226,3339.564,71916160.0,3339.564
2016-09-07,3344.065,3357.356,3337.75,3340.817,102940104.0,3340.817
2016-09-06,3322.018,3347.951,3300.125,3342.625,98284000.0,3342.625
2016-09-05,3321.005,3338.419,3314.629,3319.68,78292480.0,3319.68
2016-09-02,3298.721,3320.425,3295.755,3314.114,82791800.0,3314.114
2016-09-01,3326.738,3329.345,3301.212,3301.576,84947216.0,3301.576
2016-08-31,3310.565,3333.972,3304.655,3327.793,79570808.0,3327.793
2016-08-30,3310.318,3325.121,3304.596,3311.987,75725984.0,3311.987
2016-08-29,3306.574,3315.078,3297.069,3307.781,77036336.0,3307.781
2016-08-26,3312.499,3328.945,3301.735,3307.09,81530688.0,3307.09
2016-08-25,3314.084,3315.081,3279.806,3308.972,100589152.0,3308.972
2016-08-24,3341.93,3348.129,3323.725,3329.863,81191432.0,3329.863
2016-08-23,3332.621,3359.647,3324.96,3341.829,92924512.0,3341.829
2016-08-22,3364.681,3372.833,3335.469,3336.794,107951008.0,3336.794
2016-08-19,3358.555,3374.045,3341.192,3365.019,119961504.0,3365.019
2016-08-18,3369.947,3394.791,3349.687,3364.485,142380176.0,3364.485
2016-08-17,3377.771,3394.388,3356.924,3373.047,138847680.0,3373.047
2016-08-16,3403.383,3418.688,3372.02,3378.245,196389744.0,3378.245
2016-08-15,3303.468,3417.914,3302.377,3393.423,220543424.0,3393.423
2016-08-12,3231.806,3294.233,3231.136,3294.233,116254048.0,3294.233
2016-08-11,3239.558,3274.026,3232.612,3233.36,101041216.0,3233.36
2016-08-10,3255.182,3261.86,3242.75,3243.34,90430368.0,3243.34
2016-08-09,3232.603,3257.333,3229.174,3256.981,91065256.0,3256.981
2016-08-08,3199.572,3234.479,3187.252,3234.183,86676048.0,3234.183
2016-08-05,3201.354,3224.873,3192.861,3205.11,77196368.0,3205.11
2016-08-04,3190.546,3201.553,3170.418,3201.288,73504376.0,3201.288
