date,open,high,low,close,volume,Adj close
2010-05-24,2787.751,2886.368,2787.751,2873.469,89961882752.0,2873.469
2010-05-25,2851.256,2855.332,2798.02,2813.943,67954988050.0,2813.943
2010-05-26,2814.444,2839.031,2797.628,2813.944,48495603059.0,2813.944
2010-05-27,2808.048,2866.865,2771.586,2859.979,65266773667.0,2859.979
2010-05-28,2885.857,2893.687,2835.069,2850.302,64342505421.0,2850.302
2010-05-31,2835.334,2857.416,2772.792,2773.264,56695803642.0,2773.264
2010-06-01,2755.284,2782.288,2710.593,2744.162,53230913831.0,2744.162
2010-06-02,2729.328,2757.914,2700.075,2757.527,46364229493.0,2757.527
2010-06-03,2769.096,2787.512,2735.7,2736.076,47143262922.0,2736.076
2010-06-04,2721.359,2748.476,2713.095,2744.391,39858363381.0,2744.391
2010-06-07,2692.831,2716.401,2673.342,2695.715,47062703369.0,2695.715
2010-06-08,2694.106,2720.586,2672.058,2699.336,42677104255.0,2699.336
2010-06-09,2711.642,2787.825,2687.331,2782.133,70710080539.0,2782.133
2010-06-10,2755.94,2776.259,2746.107,2750.023,50312244286.0,2750.023
2010-06-11,2766.196,2782.095,2755.949,2758.866,48871478557.0,2758.866
2010-06-17,2778.533,2784.916,2742.64,2742.733,40293233998.0,2742.733
2010-06-18,2739.032,2755.842,2686.614,2696.166,50256350918.0,2696.166
2010-06-21,2698.984,2784.47,2686.323,2780.663,62809190519.0,2780.663
2010-06-22,2772.886,2795.323,2766.443,2783.72,45207207792.0,2783.72
2010-06-23,2768.695,2788.219,2734.047,2758.495,41600240721.0,2758.495
2010-06-24,2753.712,2783.508,2739.807,2757.498,33772857040.0,2757.498
2010-06-25,2744.122,2759.445,2715.655,2736.287,34649179151.0,2736.287
2010-06-28,2734.507,2751.455,2710.087,2716.777,31198277084.0,2716.777
2010-06-29,2717.465,2724.231,2591.694,2592.019,50635969685.0,2592.019
2010-06-30,2572.912,2575.824,2546.843,2563.07,35809892277.0,2563.07
2010-07-01,2557.92,2574.098,2524.573,2526.071,32478457404.0,2526.071
2010-07-02,2523.035,2542.122,2462.202,2534.105,43367318435.0,2534.105
2010-07-05,2507.354,2529.425,2476.49,2512.651,30922298985.0,2512.651
2010-07-06,2504.869,2563.411,2502.931,2562.902,38976836519.0,2562.902
2010-07-07,2561.106,2580.608,2548.559,2580.477,37059898462.0,2580.477
2010-07-08,2591.509,2602.23,2564.638,2575.921,35348760455.0,2575.921
2010-07-09,2578.555,2662.163,2557.259,2647.104,61470066938.0,2647.104
2010-07-12,2647.421,2689.809,2636.648,2676.218,63462262470.0,2676.218
2010-07-13,2649.658,2649.658,2618.34,2634.593,45125109071.0,2634.593
2010-07-14,2640.925,2684.616,2640.542,2653.609,49497106670.0,2653.609
2010-07-15,2650.334,2680.442,2607.788,2608.519,41444710868.0,2608.519
2010-07-16,2597.0,2621.332,2573.794,2616.128,35422326209.0,2616.128
2010-07-19,2592.087,2691.937,2585.007,2682.472,59826125817.0,2682.472
2010-07-20,2685.459,2746.237,2685.459,2741.503,80958216794.0,2741.503
2010-07-21,2744.696,2766.205,2733.721,2747.335,73734684585.0,2747.335
2010-07-22,2738.027,2783.138,2734.071,2781.286,63576603000.0,2781.286
2010-07-23,2787.521,2806.979,2769.44,2793.076,70423335023.0,2793.076
2010-07-26,2798.762,2811.953,2775.778,2811.055,59848905278.0,2811.055
2010-07-27,2803.755,2812.208,2785.374,2795.724,55963991462.0,2795.724
2010-07-28,2796.483,2866.404,2784.155,2863.724,84516845765.0,2863.724
2010-07-29,2866.772,2888.599,2851.996,2877.976,92278224492.0,2877.976
2010-07-30,2871.481,2876.136,2844.682,2868.846,65224482367.0,2868.846
2010-08-02,2868.279,2922.612,2867.45,2917.275,73569074427.0,2917.275
2010-08-03,2925.254,2929.614,2865.761,2865.971,86870574135.0,2865.971
2010-08-04,2858.354,2876.595,2818.248,2876.434,75670144265.0,2876.434
2010-08-05,2874.66,2877.31,2833.669,2850.829,73038457567.0,2850.829
2010-08-06,2848.155,2898.534,2821.033,2897.659,82145150913.0,2897.659
2010-08-09,2894.103,2922.624,2888.045,2918.241,83431980844.0,2918.241
2010-08-10,2920.404,2925.296,2832.078,2832.638,84283699448.0,2832.638
2010-08-11,2823.15,2864.361,2823.15,2850.211,58786302173.0,2850.211
2010-08-12,2822.791,2860.369,2810.102,2816.386,65825613506.0,2816.386
2010-08-13,2818.41,2856.043,2799.221,2855.547,62923747790.0,2855.547
2010-08-16,2851.219,2927.688,2843.024,2922.083,91427507573.0,2922.083
2010-08-17,2927.258,2949.73,2917.834,2942.291,86700542871.0,2942.291
2010-08-18,2945.979,2962.749,2924.668,2937.362,80832368101.0,2937.362
2010-08-19,2940.767,2975.188,2928.013,2955.395,91734587115.0,2955.395
2010-08-20,2943.334,2951.956,2892.64,2898.333,82298173112.0,2898.333
2010-08-23,2895.707,2920.541,2886.659,2896.192,57772779300.0,2896.192
2010-08-24,2892.129,2933.118,2866.802,2911.827,65036592635.0,2911.827
2010-08-25,2893.986,2904.662,2842.249,2843.023,67048224427.0,2843.023
2010-08-26,2853.105,2868.878,2836.129,2850.093,51862922913.0,2850.093
2010-08-27,2847.448,2861.074,2833.422,2858.566,46699343358.0,2858.566
2010-08-30,2874.247,2921.085,2872.918,2915.01,77341616491.0,2915.01
2010-08-31,2905.154,2910.06,2889.808,2903.188,79976347302.0,2903.188
2010-09-01,2907.663,2931.76,2859.166,2884.042,87931887194.0,2884.042
2010-09-02,2917.735,2931.547,2903.028,2921.393,88923142593.0,2921.393
2010-09-03,2926.939,2929.548,2891.878,2920.205,87724829649.0,2920.205
2010-09-06,2935.89,2980.424,2935.89,2975.09,1.10466116424e+11,2975.09
2010-09-07,2979.298,2991.435,2959.902,2983.108,85488193860.0,2983.108
2010-09-08,2970.002,2982.72,2953.839,2980.967,92660879129.0,2980.967
2010-09-09,2986.867,2986.867,2922.2,2926.46,1.03248280132e+11,2926.46
2010-09-10,2928.001,2940.79,2890.035,2932.554,83743163807.0,2932.554
2010-09-13,2933.594,2977.078,2925.416,2962.319,87536178972.0,2962.319
2010-09-14,2971.547,2984.466,2954.507,2965.009,87204421695.0,2965.009
2010-09-15,2965.539,2965.539,2905.63,2913.194,86445964329.0,2913.194
2010-09-16,2908.322,2917.849,2834.033,2857.789,84198375910.0,2857.789
2010-09-17,2864.717,2877.083,2847.681,2861.369,62466326737.0,2861.369
2010-09-20,2865.04,2872.219,2829.757,2849.828,57582985440.0,2849.828
2010-09-21,2859.43,2869.38,2844.125,2857.476,44742025248.0,2857.476
2010-09-27,2869.928,2905.526,2864.209,2905.029,62611534184.0,2905.029
2010-09-28,2900.536,2900.536,2875.658,2880.907,80859749613.0,2880.907
2010-09-29,2877.269,2908.732,2866.854,2874.812,74516021987.0,2874.812
2010-09-30,2859.06,2935.595,2857.418,2935.574,80709727516.0,2935.574
2010-10-08,2965.652,3055.836,2963.237,3044.233,1.34986634589e+11,3044.233
2010-10-11,3069.188,3154.204,3069.188,3132.895,2.1260706663e+11,3132.895
2010-10-12,3121.636,3173.849,3106.224,3172.726,1.7824521977e+11,3172.726
2010-10-13,3176.886,3221.646,3165.578,3217.577,1.95444719896e+11,3217.577
2010-10-14,3245.133,3286.023,3215.031,3224.14,2.27654458634e+11,3224.14
2010-10-15,3204.723,3327.683,3199.122,3327.683,2.45619296303e+11,3327.683
2010-10-18,3345.804,3390.015,3288.781,3306.16,2.67884370339e+11,3306.16
2010-10-19,3300.517,3375.867,3279.999,3375.674,1.6548891449e+11,3375.674
2010-10-20,3304.221,3439.225,3301.009,3396.879,2.35372057455e+11,3396.879
2010-10-21,3404.721,3418.091,3344.962,3374.685,1.75383712722e+11,3374.685
2010-10-22,3365.597,3408.491,3346.111,3378.655,1.63153618542e+11,3378.655
2010-10-25,3386.85,3481.347,3366.43,3481.081,2.08809404746e+11,3481.081
2010-10-26,3491.474,3499.817,3436.463,3466.084,2.05216457176e+11,3466.084
2010-10-27,3451.427,3490.217,3398.095,3403.872,1.7707255207e+11,3403.872
2010-10-28,3390.426,3420.885,3371.439,3397.692,1.41135882042e+11,3397.692
2010-10-29,3400.262,3404.6,3351.601,3379.983,1.45528365885e+11,3379.983
2010-11-01,3390.413,3472.995,3390.413,3472.995,1.86725762506e+11,3472.995
2010-11-02,3484.232,3522.175,3449.724,3463.131,2.33976228513e+11,3463.131
2010-11-03,3462.74,3474.707,3419.08,3420.341,1.78803329799e+11,3420.341
2010-11-04,3426.46,3480.929,3419.643,3480.505,1.647213938e+11,3480.505
2010-11-05,3538.988,3554.47,3498.276,3520.798,1.96618041454e+11,3520.798
2010-11-08,3534.191,3549.305,3506.375,3548.566,1.74067581795e+11,3548.566
2010-11-09,3547.44,3547.44,3498.623,3523.954,1.70174876748e+11,3523.954
2010-11-10,3507.195,3508.275,3470.968,3499.111,1.76529783278e+11,3499.111
2010-11-11,3490.738,3557.987,3484.891,3509.975,2.09121524845e+11,3509.975
2010-11-12,3484.606,3497.061,3284.348,3291.833,2.24200791087e+11,3291.833
2010-11-15,3298.737,3319.976,3241.758,3314.893,1.44492952434e+11,3314.893
2010-11-16,3311.616,3311.616,3155.475,3169.538,1.54278113336e+11,3169.538
2010-11-17,3124.109,3168.931,3087.507,3103.906,1.18981231625e+11,3103.906
2010-11-18,3134.937,3158.629,3097.388,3147.962,94476115838.0,3147.962
2010-11-19,3168.165,3178.846,3076.213,3178.846,1.14672977294e+11,3178.846
2010-11-22,3148.215,3200.472,3137.751,3171.941,1.14302974766e+11,3171.941
2010-11-23,3156.478,3156.478,3061.623,3107.176,1.05281461473e+11,3107.176
2010-11-24,3088.992,3177.412,3088.992,3177.043,1.07688446612e+11,3177.043
2010-11-25,3197.965,3227.054,3172.282,3223.484,1.169482953e+11,3223.484
2010-11-26,3214.132,3224.517,3170.364,3194.853,96226367197.0,3194.853
2010-11-29,3183.54,3206.756,3159.459,3190.05,88799073974.0,3190.05
2010-11-30,3187.529,3205.782,3060.438,3136.985,1.20572328539e+11,3136.985
2010-12-01,3127.262,3150.436,3111.645,3136.024,69472579579.0,3136.024
2010-12-02,3185.76,3194.226,3154.32,3155.059,89764278070.0,3155.059
2010-12-03,3161.93,3171.378,3134.419,3158.156,71387337327.0,3158.156
2010-12-06,3168.875,3185.332,3140.555,3165.57,80043207937.0,3165.57
2010-12-07,3152.733,3214.691,3112.223,3200.339,85548293130.0,3200.339
2010-12-08,3194.895,3215.281,3166.766,3171.882,87056105048.0,3171.882
2010-12-09,3155.996,3175.052,3122.196,3123.366,83159036199.0,3123.366
2010-12-10,3107.379,3172.163,3101.083,3161.977,78069117443.0,3161.977
2010-12-13,3176.335,3261.344,3173.564,3261.061,1.32088353616e+11,3261.061
2010-12-14,3270.201,3279.365,3254.181,3269.474,1.14928736614e+11,3269.474
2010-12-15,3270.781,3282.772,3242.516,3247.644,1.04793174443e+11,3247.644
2010-12-16,3246.013,3258.394,3224.122,3230.665,79262377015.0,3230.665
2010-12-17,3229.297,3232.839,3212.579,3225.661,65697259729.0,3225.661
2010-12-20,3239.022,3249.763,3117.998,3178.657,1.07521977283e+11,3178.657
2010-12-21,3184.7,3251.551,3168.889,3249.509,1.1246167529e+11,3249.509
2010-12-22,3253.821,3263.45,3201.669,3215.453,98309032433.0,3215.453
2010-12-23,3210.67,3237.644,3183.152,3188.607,84430476449.0,3188.607
2010-12-24,3170.642,3187.724,3139.454,3162.955,72989136209.0,3162.955
2010-12-27,3176.107,3219.655,3092.263,3099.709,99855478580.0,3099.709
2010-12-28,3084.823,3095.358,3041.328,3044.931,74843956564.0,3044.931
2010-12-29,3049.928,3062.557,3025.22,3061.83,60134777207.0,3061.83
2010-12-30,3063.05,3079.909,3027.898,3064.098,70284275917.0,3064.098
2010-12-31,3069.053,3129.446,3067.108,3128.261,90545901164.0,3128.261
2011-01-04,3155.557,3194.358,3143.604,3189.682,1.29159620771e+11,3189.682
2011-01-05,3170.181,3193.779,3158.871,3175.662,1.16943213907e+11,3175.662
2011-01-06,3177.835,3198.052,3152.572,3159.643,91568447016.0,3159.643
2011-01-07,3156.362,3209.9,3141.125,3166.624,1.13651250191e+11,3166.624
2011-01-10,3162.085,3182.782,3102.428,3108.187,87992881712.0,3108.187
2011-01-11,3096.249,3131.292,3084.513,3124.922,74832449402.0,3124.922
2011-01-12,3135.18,3153.43,3099.413,3142.337,71551421416.0,3142.337
2011-01-13,3153.985,3157.036,3127.158,3141.284,66925783701.0,3141.284
2011-01-14,3129.667,3129.667,3083.511,3091.862,71012100141.0,3091.862
2011-01-17,3067.433,3078.88,2968.61,2974.35,85454121099.0,2974.35
2011-01-18,2965.424,2984.47,2947.6,2977.648,54652416480.0,2977.648
2011-01-19,2978.457,3045.605,2967.243,3044.851,72772226927.0,3044.851
2011-01-20,3037.862,3037.862,2944.498,2944.713,76440116738.0,2944.713
2011-01-21,2935.233,3030.265,2935.138,2983.456,85157790710.0,2983.456
2011-01-24,2986.092,2999.201,2943.92,2954.232,75805236102.0,2954.232
2011-01-25,2949.647,2960.587,2919.162,2938.654,57572819537.0,2938.654
2011-01-26,2939.773,2982.322,2939.356,2978.431,51746038070.0,2978.431
2011-01-27,2953.589,3037.159,2935.271,3026.466,96976029913.0,3026.466
2011-01-28,3020.122,3047.266,3011.375,3036.735,78241917729.0,3036.735
2011-01-31,3035.418,3076.547,3032.449,3076.508,83070309373.0,3076.508
2011-02-01,3083.493,3087.225,3062.83,3077.283,65832698489.0,3077.283
2011-02-09,3055.398,3087.551,3031.749,3040.949,78148356164.0,3040.949
2011-02-10,3034.079,3105.324,3024.349,3104.163,86967273678.0,3104.163
2011-02-11,3100.274,3133.499,3092.582,3120.956,99001500830.0,3120.956
2011-02-14,3123.246,3227.432,3123.246,3219.143,1.55829380802e+11,3219.143
2011-02-15,3223.222,3259.639,3215.619,3217.671,1.47747227925e+11,3217.671
2011-02-16,3211.135,3248.849,3195.467,3248.527,1.2554959691e+11,3248.527
2011-02-17,3255.626,3265.257,3218.913,3245.907,1.27559673833e+11,3245.907
2011-02-18,3240.051,3242.374,3203.12,3211.876,1.04743371599e+11,3211.876
2011-02-21,3192.146,3258.28,3189.848,3257.908,1.08055882413e+11,3257.908
2011-02-22,3267.615,3269.048,3161.833,3163.578,1.47588609007e+11,3163.578
2011-02-23,3152.441,3182.185,3145.986,3174.742,97251422739.0,3174.742
2011-02-24,3170.236,3195.688,3157.969,3190.935,94908281477.0,3190.935
2011-02-25,3190.872,3213.792,3159.847,3197.617,88275899352.0,3197.617
2011-02-28,3200.677,3241.597,3178.831,3239.559,1.09249970846e+11,3239.559
2011-03-01,3241.714,3273.511,3235.754,3254.893,1.24040755772e+11,3254.893
2011-03-02,3237.116,3257.419,3202.833,3243.298,1.13592007455e+11,3243.298
2011-03-03,3248.156,3271.64,3221.038,3221.718,1.312177977e+11,3221.718
2011-03-04,3223.507,3273.658,3217.477,3270.666,1.07401810462e+11,3270.666
2011-03-07,3287.405,3337.466,3287.405,3334.51,1.70406772534e+11,3334.51
2011-03-08,3335.71,3342.711,3311.722,3337.457,1.26306326053e+11,3337.457
2011-03-09,3344.1,3355.487,3322.698,3338.858,1.13534089995e+11,3338.858
2011-03-10,3330.444,3330.444,3279.33,3280.259,1.17952630963e+11,3280.259
2011-03-11,3263.081,3290.7,3240.181,3247.376,1.00306077088e+11,3247.376
2011-03-14,3238.905,3263.906,3230.114,3262.92,94134688007.0,3262.92
2011-03-15,3250.595,3250.595,3147.957,3203.961,1.29603315155e+11,3203.961
2011-03-16,3204.919,3250.878,3202.931,3248.195,1.11826095701e+11,3248.195
2011-03-17,3216.288,3240.381,3185.084,3197.1,1.17295727563e+11,3197.1
2011-03-18,3228.915,3239.963,3205.144,3215.685,86845200065.0,3215.685
2011-03-21,3220.677,3236.279,3194.145,3207.11,84105739105.0,3207.11
2011-03-22,3217.8,3227.797,3175.93,3222.961,80009792794.0,3222.961
2011-03-23,3222.325,3267.004,3216.653,3264.926,98540423659.0,3264.926
2011-03-24,3269.575,3273.37,3250.023,3251.361,88058905863.0,3251.361
2011-03-25,3256.179,3304.264,3254.683,3294.484,1.2202136696e+11,3294.484
2011-03-28,3307.405,3328.07,3286.856,3290.571,1.39030083023e+11,3290.571
2011-03-29,3288.564,3309.199,3256.337,3257.979,1.32908076725e+11,3257.979
2011-03-30,3256.722,3274.977,3233.109,3256.08,1.03271930321e+11,3256.08
2011-03-31,3257.164,3264.956,3210.174,3223.288,86565372662.0,3223.288
2011-04-01,3227.564,3272.768,3220.911,3272.729,86711549873.0,3272.729
2011-04-06,3269.19,3315.299,3268.765,3311.067,1.43030090888e+11,3311.067
2011-04-07,3313.467,3330.805,3302.818,3324.419,1.12678585789e+11,3324.419
2011-04-08,3321.54,3353.889,3314.089,3353.358,1.07329316269e+11,3353.358
2011-04-11,3363.37,3380.527,3331.174,3333.427,1.41974385699e+11,3333.427
2011-04-12,3324.754,3350.156,3307.476,3326.771,1.22863556078e+11,3326.771
2011-04-13,3311.324,3372.031,3296.507,3372.031,1.0830523438e+11,3372.031
2011-04-14,3374.324,3378.703,3347.488,3353.56,1.0749122806e+11,3353.56
2011-04-15,3345.134,3378.106,3323.563,3358.944,98934572633.0,3358.944
2011-04-18,3346.149,3372.9,3335.599,3359.438,1.0717822775e+11,3359.438
2011-04-19,3334.912,3334.912,3290.736,3295.812,1.04368983043e+11,3295.812
2011-04-20,3300.418,3311.725,3281.827,3295.758,93667138370.0,3295.758
2011-04-21,3312.271,3330.244,3301.936,3317.367,96739132646.0,3317.367
2011-04-22,3317.083,3325.459,3291.638,3299.942,83528333290.0,3299.942
2011-04-25,3292.48,3292.48,3247.691,3249.574,98455879623.0,3249.574
2011-04-26,3242.529,3257.8,3216.21,3230.96,76696858373.0,3230.96
2011-04-27,3242.619,3256.413,3189.04,3209.503,75111247063.0,3209.503
2011-04-28,3224.413,3237.192,3160.406,3161.776,79155830155.0,3161.776
2011-04-29,3161.158,3193.599,3147.137,3192.723,63455814284.0,3192.723
2011-05-03,3192.845,3212.055,3164.926,3211.132,64348987555.0,3211.132
2011-05-04,3192.844,3193.446,3120.961,3129.028,83567655304.0,3129.028
2011-05-05,3115.003,3136.897,3105.854,3126.117,63009373497.0,3126.117
2011-05-06,3093.809,3141.683,3083.908,3121.396,69747372718.0,3121.396
2011-05-09,3126.26,3149.937,3118.141,3129.759,57287412506.0,3129.759
2011-05-10,3135.146,3153.301,3121.746,3153.221,54931224820.0,3153.221
2011-05-11,3153.648,3164.65,3127.494,3145.085,59507719522.0,3145.085
2011-05-12,3123.158,3142.397,3101.136,3101.603,61703080348.0,3101.603
2011-05-13,3105.303,3128.442,3080.19,3128.093,57757204870.0,3128.093
2011-05-16,3120.436,3137.604,3098.776,3100.463,54238723382.0,3100.463
2011-05-17,3097.071,3136.231,3076.946,3116.028,65417943732.0,3116.028
2011-05-18,3109.294,3145.698,3106.552,3139.379,49757174173.0,3139.379
2011-05-19,3148.353,3154.935,3118.619,3120.639,52249679659.0,3120.639
2011-05-20,3120.579,3133.429,3113.271,3121.596,48967028428.0,3121.596
2011-05-23,3115.312,3115.312,3021.45,3022.98,66976426510.0,3022.98
2011-05-24,3013.715,3029.746,2999.885,3026.223,52971692396.0,3026.223
2011-05-25,3020.323,3030.988,2988.094,2990.343,48604397867.0,2990.343
2011-05-26,3011.466,3021.203,2977.596,2978.381,48346482355.0,2978.381
2011-05-27,2980.721,2996.605,2962.067,2963.308,52019994149.0,2963.308
2011-05-30,2956.575,2982.583,2942.361,2954.506,42960260576.0,2954.506
2011-05-31,2958.607,3001.727,2946.146,3001.556,50553386204.0,3001.556
2011-06-01,2996.085,3006.556,2985.711,3004.173,49060076491.0,3004.173
2011-06-02,2970.634,2984.491,2923.016,2955.705,61748347004.0,2955.705
2011-06-03,2951.579,2993.895,2951.201,2986.349,49273758984.0,2986.349
2011-06-07,2977.681,3006.569,2974.361,3004.262,49859134919.0,3004.262
2011-06-08,3003.581,3012.806,2965.923,3008.652,51123188095.0,3008.652
2011-06-09,3000.404,3004.06,2951.889,2951.889,55381280377.0,2951.889
2011-06-10,2947.927,2964.079,2925.868,2961.932,50942992933.0,2961.932
2011-06-13,2940.391,2957.523,2921.746,2950.348,46991283431.0,2950.348
2011-06-14,2947.655,3000.526,2943.531,2993.559,66158911408.0,2993.559
2011-06-15,2984.962,2999.15,2963.112,2963.119,54467701030.0,2963.119
